P0,xc,beta,alpha_m_P0,alpha_m_xc,alpha_m_beta,alpha_z_P0,alpha_z_xc,alpha_z_beta
3.046629949286580086e+01,4.969999999999999973e-01,9.296442860364912519e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.264721660595387220e+01,4.969999999999999973e-01,4.029372106492519201e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.376953647658228874e+01,4.969999999999999973e-01,1.004210560321807932e+01,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
6.004098143428564072e+00,4.969999999999999973e-01,8.877442497760057449e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.337218778859823942e+01,4.969999999999999973e-01,4.448372518271207277e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.847496680822223425e+01,4.969999999999999973e-01,5.760847441852092743e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.463900997489690781e+01,4.969999999999999973e-01,7.093855071067809881e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.281520761176943779e+01,4.969999999999999973e-01,1.069645561352372098e+01,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.645831799134612083e+01,4.969999999999999973e-01,7.777963289618491594e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.630929427593946457e+01,4.969999999999999973e-01,6.412816897779702430e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.680416555609554052e+01,4.969999999999999973e-01,5.080716230720280890e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.112237514927983284e+00,4.969999999999999973e-01,4.592577792331575814e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.885713648889213800e+01,4.969999999999999973e-01,6.559555214270949008e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.720575249660760164e+01,4.969999999999999973e-01,1.063029720149934221e+01,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.033565761614590883e+01,4.969999999999999973e-01,8.494909559562803025e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.102795180771499872e+01,4.969999999999999973e-01,7.633756663277744714e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.194202354736626148e+01,4.969999999999999973e-01,5.665873852744698347e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.817234653048217297e+01,4.969999999999999973e-01,3.679661570116877556e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
6.751110647805035114e+00,4.969999999999999973e-01,9.531219841912388802e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.129040848184376955e+01,4.969999999999999973e-01,9.149662991985678673e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.131524526700377464e+01,4.969999999999999973e-01,9.504295644536615129e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
6.545884858816862106e+00,4.969999999999999973e-01,9.176766673848032241e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.599179608654230833e+01,4.969999999999999973e-01,3.702710082754492760e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.723804792668670416e+01,4.969999999999999973e-01,5.641188736632465783e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.179241267591714859e+01,4.969999999999999973e-01,7.605066928640007440e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.013054260239005089e+01,4.969999999999999973e-01,1.060256556980311871e+01,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.723069654032588005e+01,4.969999999999999973e-01,8.522820282354949484e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.323235131055116653e+01,4.969999999999999973e-01,6.533280701562762083e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.579783850815147161e+01,4.969999999999999973e-01,4.568700110539793968e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.035280482843518257e+00,4.969999999999999973e-01,5.105378136783837562e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.785079537425190210e+01,4.969999999999999973e-01,6.441530629247426809e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.659891961980611086e+01,4.969999999999999973e-01,1.072330939397215843e+01,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.272490618098527193e+01,4.969999999999999973e-01,7.750885964930056993e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
9.791046992875635624e+00,4.969999999999999973e-01,7.120150433480739061e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.909544031508266926e+01,4.969999999999999973e-01,5.784705060720443548e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.871414731256663799e+01,4.969999999999999973e-01,4.422878099232911531e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.913685937412083149e+00,4.969999999999999973e-01,1.006976367086172175e+01,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.391003084648400545e+01,4.969999999999999973e-01,8.849561279267071257e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.188654294237494469e+00,4.969999999999999973e-01,4.003880834579467418e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.032615712005645037e+01,4.969999999999999973e-01,9.650769602507352829e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.369736529607325792e+01,4.969999999999999973e-01,9.268558494746685028e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.858047659043222666e+01,4.969999999999999973e-01,7.539050137251614991e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.404323385097086430e+01,4.969999999999999973e-01,5.365805406123399734e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.149653285462409258e+01,4.969999999999999973e-01,1.030441598445177043e+01,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.302710561174899340e+01,4.969999999999999973e-01,8.169782521575688961e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.549795306660234928e+01,4.969999999999999973e-01,4.686377725005149486e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.712628135923296213e+01,4.969999999999999973e-01,6.860530991852282767e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.329774573445320129e+00,4.969999999999999973e-01,6.114377850666642189e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.920807517226785421e+01,4.969999999999999973e-01,4.987602912262081745e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.047413423936814070e+01,4.969999999999999973e-01,3.468473189696669401e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.855649516358971596e+01,4.969999999999999973e-01,8.103813625499604711e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.116225633677095175e+01,4.969999999999999973e-01,6.060192295536398710e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.137498502433300018e+01,4.969999999999999973e-01,7.186063418909906630e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.490576510503888130e+01,4.969999999999999973e-01,9.923179612681270356e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.738564116135239601e+01,4.969999999999999973e-01,8.757860675826668384e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.164437985699623823e+01,4.969999999999999973e-01,4.121616031602024499e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
7.579002643935382366e+00,4.969999999999999973e-01,5.380107320100068868e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.492999630793929100e+01,4.969999999999999973e-01,7.344681911915539985e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.111860058456659317e+01,4.969999999999999973e-01,9.765376692265270719e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.642652236670255661e+01,4.969999999999999973e-01,9.334020470082759147e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.257525624241679907e+01,4.969999999999999973e-01,3.860672670602798284e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.448965325579047203e+01,4.969999999999999973e-01,6.793860520422458471e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.801882171165198088e+01,4.969999999999999973e-01,4.829988721013068975e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.303700633347034454e+00,4.969999999999999973e-01,1.034127649217844080e+01,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
3.474130626767873764e+01,4.969999999999999973e-01,8.365359243005514145e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.091699750162661076e+00,4.969999999999999973e-01,8.012573940679430962e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
5.682308623380959034e+01,4.969999999999999973e-01,3.585897349938750089e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
2.193666803650557995e+01,4.969999999999999973e-01,4.947522502020001767e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.071580879855901003e+01,4.969999999999999973e-01,6.282961285486816649e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
9.008316399529576302e+00,4.969999999999999973e-01,4.162099273875355721e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
1.936295898351818323e+01,4.969999999999999973e-01,9.912103108689187536e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
4.990707796905189753e+01,4.969999999999999973e-01,8.588068744912742858e+00,1.539999999999999980e-01,-8.649999999999999703e-03,3.930000000000000160e-02,-7.580000000000000071e-01,7.309999999999999831e-01,4.149999999999999800e-01
